Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion
32,0,Travel_Rarely,0.0929,Sales,0.1,3,Marketing,1,722,4,1,0.055,3,2,Sales Executive,4,Single,Medium Income,0.21703,0.1,Y,0,12,3,4,80,0,2,2,0.1,0.0
50,1,Travel_Frequently,0.0562,Sales,0.08,2,Technical Degree,1,723,2,1,0.05,3,2,Sales Executive,3,Married,High Income,0.23452,0.3,Y,1,14,3,1,80,1,4,3,0.04,0.01
38,0,Travel_Rarely,0.0827,Research & Development,0.01,4,Life Sciences,1,724,2,0,0.033,4,2,Healthcare Representative,4,Single,High Income,0.19383,0.0,Y,0,13,3,3,80,0,4,2,0.09,0.01
27,0,Travel_Rarely,0.0608,Research & Development,0.01,2,Life Sciences,1,725,3,0,0.068,3,3,Manufacturing Director,1,Married,High Income,0.06009,0.1,Y,0,11,3,4,80,0,3,3,0.09,0.0
32,0,Travel_Rarely,0.1018,Research & Development,0.03,2,Life Sciences,1,727,3,0,0.039,3,3,Research Director,4,Single,High Income,0.19373,0.3,Y,0,15,3,4,80,0,6,3,0.07,0.07
47,0,Travel_Rarely,0.0703,Sales,0.14,4,Marketing,1,728,4,1,0.042,3,2,Sales Executive,1,Single,Medium Income,0.11825,0.2,Y,0,12,3,4,80,0,2,3,0.07,0.01
40,0,Travel_Frequently,0.058,Sales,0.05,4,Life Sciences,1,729,4,1,0.048,2,3,Sales Executive,1,Married,High Income,0.23772,0.5,Y,1,21,3,3,80,1,2,3,0.18,0.01
53,0,Travel_Rarely,0.097,Research & Development,0.07,3,Life Sciences,1,730,3,1,0.059,4,4,Research Director,3,Married,High Income,0.13514,0.3,Y,0,19,3,3,80,0,3,3,0.05,0.01
41,0,Travel_Rarely,0.0427,Human Resources,0.1,4,Human Resources,1,731,2,1,0.073,2,5,Manager,4,Divorced,High Income,0.08861,0.3,Y,0,15,3,2,80,3,2,2,0.21,0.12
60,0,Travel_Rarely,0.1179,Sales,0.16,4,Marketing,1,732,1,1,0.084,3,2,Sales Executive,1,Single,Medium Income,0.11924,0.8,Y,0,14,3,4,80,0,1,3,0.02,0.02
27,0,Travel_Frequently,0.0294,Research & Development,0.1,2,Life Sciences,1,733,4,1,0.032,3,3,Manufacturing Director,1,Divorced,High Income,0.04809,0.1,Y,0,21,3,3,80,2,4,2,0.09,0.01
41,0,Travel_Rarely,0.0314,Human Resources,0.01,3,Human Resources,1,734,4,1,0.059,2,5,Manager,3,Married,High Income,0.19562,0.1,Y,0,12,3,2,80,1,3,3,0.22,0.02
50,0,Travel_Rarely,0.0316,Sales,0.08,4,Marketing,1,738,4,1,0.054,3,1,Sales Representative,2,Married,Medium Income,0.09983,0.7,Y,0,15,3,4,80,1,2,3,0.02,0.02
28,1,Travel_Rarely,0.0654,Research & Development,0.01,2,Life Sciences,1,741,1,0,0.067,1,1,Research Scientist,2,Single,Low Income,0.03872,0.7,Y,1,13,3,4,80,0,4,3,0.07,0.03
36,0,Non-Travel,0.0427,Research & Development,0.08,3,Life Sciences,1,742,1,0,0.063,4,3,Research Director,1,Married,High Income,0.20335,0.9,Y,0,14,3,1,80,1,2,3,0.08,0.0
38,0,Travel_Rarely,0.0168,Research & Development,0.01,3,Life Sciences,1,743,3,0,0.081,3,3,Manufacturing Director,3,Single,High Income,0.15397,0.4,Y,1,14,3,4,80,0,4,4,0.01,0.0
44,0,Non-Travel,0.0381,Research & Development,0.24,3,Medical,1,744,1,1,0.049,1,1,Laboratory Technician,3,Single,Medium Income,0.02104,0.2,Y,0,14,3,3,80,0,5,3,0.05,0.01
47,0,Travel_Frequently,0.0217,Sales,0.03,3,Medical,1,746,4,0,0.049,3,4,Sales Executive,3,Divorced,High Income,0.10225,0.9,Y,1,12,3,4,80,2,2,2,0.22,0.11
30,0,Travel_Rarely,0.0501,Sales,0.27,5,Marketing,1,747,3,1,0.099,3,2,Sales Executive,4,Divorced,Medium Income,0.25275,0.7,Y,0,23,3,4,80,1,2,2,0.08,0.07
29,0,Travel_Rarely,0.1396,Sales,0.1,3,Life Sciences,1,749,3,1,0.099,3,1,Sales Representative,3,Single,Low Income,0.02755,0.1,Y,0,11,3,3,80,0,6,3,0.01,0.0
42,1,Travel_Frequently,0.0933,Research & Development,0.19,3,Medical,1,752,3,1,0.057,4,1,Research Scientist,3,Divorced,Low Income,0.20366,0.6,Y,1,12,3,4,80,0,2,3,0.02,0.02
43,0,Travel_Frequently,0.0775,Sales,0.15,3,Life Sciences,1,754,4,1,0.047,2,2,Sales Executive,4,Married,High Income,0.23683,0.3,Y,0,18,3,3,80,1,5,3,0.02,0.02
34,0,Travel_Rarely,0.097,Research & Development,0.08,2,Medical,1,757,2,0,0.096,3,2,Healthcare Representative,3,Single,Medium Income,0.0736,0.3,Y,0,11,3,4,80,0,2,3,0.05,0.04
23,0,Travel_Rarely,0.065,Research & Development,0.09,1,Medical,1,758,2,1,0.037,3,1,Laboratory Technician,1,Married,Low Income,0.04344,0.1,Y,0,14,3,4,80,1,2,4,0.04,0.0
39,0,Travel_Rarely,0.0141,Human Resources,0.03,3,Human Resources,1,760,3,0,0.044,4,2,Human Resources,2,Married,Medium Income,0.18767,0.9,Y,0,15,3,3,80,1,3,1,0.08,0.03
56,0,Travel_Rarely,0.0832,Research & Development,0.09,3,Medical,1,762,3,1,0.081,3,4,Healthcare Representative,4,Married,High Income,0.2042,0.7,Y,0,11,3,3,80,0,1,2,0.1,0.01
40,0,Travel_Rarely,0.0804,Research & Development,0.02,1,Medical,1,763,4,0,0.086,2,1,Research Scientist,4,Single,Low Income,0.22929,0.0,Y,1,20,3,4,80,0,2,2,0.04,0.02
27,0,Travel_Rarely,0.0975,Research & Development,0.07,3,Medical,1,764,4,0,0.055,2,2,Healthcare Representative,1,Single,High Income,0.23398,0.8,Y,0,19,3,1,80,0,2,1,0.07,0.0
29,0,Travel_Rarely,0.109,Sales,0.1,3,Marketing,1,766,4,1,0.083,3,1,Sales Representative,2,Divorced,Low Income,0.17967,0.1,Y,0,14,3,4,80,2,2,3,0.02,0.02
53,0,Travel_Rarely,0.0346,Research & Development,0.06,3,Life Sciences,1,769,4,1,0.086,3,2,Laboratory Technician,4,Single,Low Income,0.10919,0.2,Y,0,17,3,4,80,0,4,3,0.02,0.02
35,0,Non-Travel,0.1225,Research & Development,0.02,4,Life Sciences,1,771,4,0,0.061,3,2,Healthcare Representative,1,Divorced,Medium Income,0.04761,0.2,Y,0,11,3,1,80,1,2,4,0.01,0.0
32,0,Travel_Frequently,0.043,Research & Development,0.24,4,Life Sciences,1,772,1,1,0.08,3,2,Laboratory Technician,4,Married,Medium Income,0.21146,0.1,Y,0,15,3,4,80,2,2,3,0.1,0.04
38,0,Travel_Rarely,0.0268,Research & Development,0.02,5,Medical,1,773,4,1,0.092,3,1,Research Scientist,3,Married,Low Income,0.20471,0.6,Y,1,13,3,2,80,1,0,1,0.01,0.0
34,0,Travel_Rarely,0.0167,Research & Development,0.08,5,Life Sciences,1,775,2,0,0.032,3,2,Manufacturing Director,1,Divorced,Medium Income,0.04187,0.3,Y,0,14,3,3,80,1,3,3,0.0,0.0
52,0,Travel_Rarely,0.0621,Sales,0.03,4,Marketing,1,776,3,1,0.031,2,4,Manager,1,Married,High Income,0.10084,0.1,Y,0,11,3,1,80,0,3,4,0.27,0.01
33,1,Travel_Rarely,0.0527,Research & Development,0.01,4,Other,1,780,4,1,0.063,3,1,Research Scientist,4,Single,Low Income,0.05207,0.1,Y,1,13,3,3,80,0,2,2,0.1,0.07
25,0,Travel_Rarely,0.0883,Sales,0.26,1,Medical,1,781,3,0,0.032,3,2,Sales Executive,4,Single,Medium Income,0.22807,0.1,Y,0,23,3,2,80,0,5,2,0.06,0.01
45,0,Travel_Rarely,0.0954,Sales,0.02,2,Technical Degree,1,783,2,1,0.046,1,2,Sales Representative,3,Single,High Income,0.12388,0.0,Y,0,13,3,1,80,0,3,3,0.08,0.03
23,0,Travel_Rarely,0.031,Research & Development,0.1,1,Medical,1,784,1,1,0.079,4,1,Research Scientist,3,Single,Low Income,0.1963,0.1,Y,0,18,3,4,80,0,3,3,0.02,0.0
47,1,Travel_Frequently,0.0719,Sales,0.27,2,Life Sciences,1,785,2,0,0.077,4,2,Sales Executive,3,Single,Medium Income,0.10339,0.4,Y,1,12,3,4,80,0,2,3,0.05,0.01
34,0,Travel_Rarely,0.0304,Sales,0.02,3,Other,1,786,4,1,0.06,3,2,Sales Executive,4,Single,Medium Income,0.18686,0.1,Y,0,22,3,3,80,0,5,3,0.06,0.01
55,1,Travel_Rarely,0.0725,Research & Development,0.02,3,Medical,1,787,4,1,0.078,3,5,Manager,1,Married,High Income,0.21199,0.5,Y,1,13,3,4,80,1,2,3,0.05,0.01
36,0,Non-Travel,0.1434,Sales,0.08,4,Life Sciences,1,789,1,1,0.076,2,3,Sales Executive,1,Single,High Income,0.14229,0.1,Y,0,15,3,2,80,0,1,3,0.1,0.0
52,0,Non-Travel,0.0715,Research & Development,0.19,4,Medical,1,791,4,1,0.041,3,1,Research Scientist,4,Married,Medium Income,0.26589,0.0,Y,0,18,3,1,80,1,3,3,0.04,0.01
26,0,Travel_Frequently,0.0575,Research & Development,0.01,2,Life Sciences,1,792,1,0,0.071,1,1,Laboratory Technician,4,Divorced,Medium Income,0.05288,0.3,Y,0,14,3,1,80,1,2,3,0.02,0.02
29,0,Travel_Rarely,0.0657,Research & Development,0.27,3,Medical,1,793,2,0,0.066,3,2,Healthcare Representative,3,Married,Medium Income,0.25549,0.4,Y,0,12,3,1,80,1,3,2,0.08,0.01
26,1,Travel_Rarely,0.1146,Sales,0.08,3,Technical Degree,1,796,4,1,0.038,2,2,Sales Executive,1,Single,Medium Income,0.03064,0.6,Y,0,17,3,3,80,0,2,2,0.04,0.01
34,0,Travel_Rarely,0.0182,Research & Development,0.01,4,Life Sciences,1,797,2,0,0.072,4,1,Research Scientist,4,Single,Low Income,0.13551,0.2,Y,0,16,3,3,80,0,2,3,0.04,0.01
54,0,Travel_Rarely,0.0376,Research & Development,0.19,4,Medical,1,799,4,0,0.095,3,2,Manufacturing Director,1,Divorced,Medium Income,0.2267,0.9,Y,1,11,3,2,80,2,4,3,0.05,0.01
27,0,Travel_Frequently,0.0829,Sales,0.08,1,Marketing,1,800,3,1,0.084,3,2,Sales Executive,4,Married,Medium Income,0.24008,0.0,Y,0,19,3,2,80,1,3,3,0.04,0.01
37,0,Travel_Rarely,0.0571,Research & Development,0.1,1,Life Sciences,1,802,4,0,0.082,3,1,Research Scientist,1,Divorced,Low Income,0.19905,0.0,Y,1,13,3,2,80,2,3,2,0.05,0.04
38,0,Travel_Frequently,0.024,Research & Development,0.02,4,Life Sciences,1,803,1,0,0.075,4,2,Manufacturing Director,1,Single,Medium Income,0.26085,0.6,Y,1,12,3,4,80,0,2,3,0.15,0.04
34,0,Travel_Rarely,0.0121,Research & Development,0.02,4,Medical,1,804,3,0,0.086,2,1,Research Scientist,1,Single,Medium Income,0.0753,0.1,Y,0,11,3,3,80,0,3,3,0.06,0.01
35,0,Travel_Rarely,0.0384,Sales,0.08,4,Life Sciences,1,805,1,0,0.072,3,1,Sales Representative,4,Married,Low Income,0.20317,0.1,Y,0,16,3,2,80,1,1,2,0.03,0.0
30,0,Travel_Rarely,0.0921,Research & Development,0.01,3,Life Sciences,1,806,4,1,0.038,1,1,Laboratory Technician,3,Married,Medium Income,0.24375,0.3,Y,0,21,3,3,80,2,2,3,0.02,0.0
40,0,Travel_Frequently,0.0791,Research & Development,0.02,2,Medical,1,807,3,0,0.038,4,2,Healthcare Representative,2,Married,Medium Income,0.09931,0.1,Y,0,24,3,4,80,1,2,3,0.08,0.03
34,0,Travel_Rarely,0.1111,Sales,0.08,2,Life Sciences,1,808,3,0,0.093,3,2,Sales Executive,1,Married,Medium Income,0.13305,0.5,Y,0,17,3,2,80,1,1,3,0.03,0.01
42,0,Travel_Frequently,0.057,Research & Development,0.08,3,Life Sciences,1,809,2,1,0.066,3,5,Manager,4,Divorced,High Income,0.16225,0.1,Y,0,13,3,2,80,1,4,2,0.24,0.12
23,1,Travel_Rarely,0.1243,Research & Development,0.06,3,Life Sciences,1,811,3,1,0.063,4,1,Laboratory Technician,1,Married,Low Income,0.03445,0.1,Y,1,21,3,3,80,2,2,3,0.0,0.0
24,0,Non-Travel,0.1092,Research & Development,0.09,3,Life Sciences,1,812,3,1,0.06,2,1,Laboratory Technician,2,Divorced,Low Income,0.26551,0.1,Y,0,11,3,3,80,3,4,3,0.01,0.0
52,0,Travel_Rarely,0.1325,Research & Development,0.11,4,Life Sciences,1,813,4,0,0.082,3,2,Laboratory Technician,3,Married,Low Income,0.21821,0.8,Y,0,20,3,2,80,1,3,3,0.05,0.01
50,0,Travel_Rarely,0.0691,Research & Development,0.02,3,Medical,1,815,3,1,0.064,3,4,Research Director,3,Married,High Income,0.06881,0.5,Y,0,16,3,4,80,0,3,3,0.04,0.0
29,1,Travel_Rarely,0.0805,Research & Development,0.01,2,Life Sciences,1,816,2,0,0.036,2,1,Laboratory Technician,1,Married,Low Income,0.06689,0.1,Y,1,11,3,4,80,1,1,3,0.01,0.0
33,0,Travel_Rarely,0.0213,Research & Development,0.07,3,Medical,1,817,3,1,0.049,3,3,Research Director,3,Married,High Income,0.25995,0.0,Y,0,11,3,4,80,0,3,4,0.13,0.03
33,1,Travel_Rarely,0.0118,Sales,0.16,3,Marketing,1,819,1,0,0.069,3,2,Sales Executive,1,Single,Medium Income,0.26507,0.5,Y,0,15,3,3,80,0,3,3,0.03,0.0
47,0,Travel_Rarely,0.0202,Research & Development,0.02,2,Other,1,820,3,0,0.033,3,4,Manager,4,Married,High Income,0.12982,0.1,Y,1,11,3,3,80,1,3,2,0.26,0.03
36,0,Travel_Rarely,0.0676,Research & Development,0.01,3,Other,1,823,3,0,0.035,3,2,Manufacturing Director,2,Married,Medium Income,0.23361,0.0,Y,0,15,3,1,80,1,2,3,0.09,0.0
29,0,Travel_Rarely,0.1252,Research & Development,0.23,2,Life Sciences,1,824,3,1,0.081,4,1,Research Scientist,3,Married,Low Income,0.23779,0.1,Y,0,24,3,3,80,1,3,3,0.1,0.0
58,1,Travel_Rarely,0.0286,Research & Development,0.02,4,Life Sciences,1,825,4,1,0.031,3,5,Research Director,2,Single,High Income,0.25761,0.7,Y,1,12,3,4,80,0,2,3,0.27,0.12
35,0,Travel_Rarely,0.1258,Research & Development,0.01,4,Life Sciences,1,826,4,0,0.04,4,1,Research Scientist,3,Single,Low Income,0.13301,0.3,Y,0,13,3,3,80,0,0,3,0.02,0.02
42,0,Travel_Rarely,0.0932,Research & Development,0.01,2,Life Sciences,1,827,4,0,0.043,2,2,Manufacturing Director,4,Married,Medium Income,0.04051,0.9,Y,1,13,3,4,80,1,4,3,0.04,0.0
28,1,Travel_Rarely,0.089,Research & Development,0.02,4,Medical,1,828,3,1,0.046,3,1,Research Scientist,3,Single,Medium Income,0.16374,0.6,Y,0,17,3,4,80,0,3,2,0.02,0.02
36,0,Travel_Rarely,0.1041,Human Resources,0.13,3,Human Resources,1,829,3,1,0.036,3,1,Human Resources,2,Married,Low Income,0.25527,0.4,Y,0,13,3,2,80,1,2,3,0.05,0.0
32,0,Travel_Rarely,0.0859,Research & Development,0.04,3,Life Sciences,1,830,3,0,0.098,2,2,Manufacturing Director,3,Married,Medium Income,0.19124,0.1,Y,0,12,3,3,80,1,3,3,0.14,0.06
40,0,Travel_Frequently,0.072,Research & Development,0.16,4,Medical,1,832,1,1,0.051,2,2,Laboratory Technician,3,Single,Medium Income,0.11983,0.6,Y,0,14,3,4,80,0,6,3,0.01,0.0
30,0,Travel_Rarely,0.0946,Research & Development,0.02,3,Medical,1,833,3,0,0.052,2,2,Manufacturing Director,4,Single,High Income,0.20234,0.5,Y,1,24,3,2,80,0,4,2,0.0,0.0
45,0,Travel_Rarely,0.0252,Research & Development,0.02,3,Life Sciences,1,834,2,0,0.095,2,1,Research Scientist,3,Single,Low Income,0.06153,0.1,Y,0,14,3,4,80,0,3,3,0.01,0.0
42,0,Travel_Rarely,0.0933,Research & Development,0.29,3,Life Sciences,1,836,2,1,0.098,3,2,Manufacturing Director,2,Married,Medium Income,0.11806,0.1,Y,0,13,3,4,80,1,3,2,0.09,0.07
38,0,Travel_Frequently,0.0471,Research & Development,0.12,3,Life Sciences,1,837,1,1,0.045,2,2,Healthcare Representative,1,Divorced,Medium Income,0.04284,0.2,Y,0,15,3,3,80,1,3,2,0.04,0.01
34,0,Travel_Frequently,0.0702,Research & Development,0.16,4,Life Sciences,1,838,3,0,0.1,2,1,Research Scientist,4,Single,Low Income,0.08306,0.1,Y,0,16,3,3,80,0,3,3,0.05,0.01
49,1,Travel_Rarely,0.1184,Sales,0.11,3,Marketing,1,840,3,0,0.043,3,3,Sales Executive,4,Married,High Income,0.0586,0.1,Y,0,18,3,1,80,2,3,4,0.09,0.07
55,1,Travel_Rarely,0.0436,Sales,0.02,1,Medical,1,842,3,1,0.037,3,2,Sales Executive,4,Single,Medium Income,0.21519,0.4,Y,0,16,3,3,80,0,3,2,0.09,0.07
43,0,Travel_Rarely,0.0589,Research & Development,0.14,2,Life Sciences,1,843,2,1,0.094,3,4,Research Director,1,Married,High Income,0.052,0.6,Y,0,24,3,3,80,1,3,3,0.04,0.01
27,0,Travel_Rarely,0.0269,Research & Development,0.05,1,Technical Degree,1,844,3,1,0.042,2,3,Research Director,4,Divorced,High Income,0.08842,0.1,Y,1,16,3,2,80,1,3,3,0.09,0.0
35,0,Travel_Rarely,0.095,Research & Development,0.07,3,Other,1,845,3,1,0.059,3,3,Manufacturing Director,3,Single,High Income,0.18869,0.3,Y,0,21,3,2,80,0,3,4,0.08,0.01
28,0,Travel_Rarely,0.076,Sales,0.02,4,Marketing,1,846,2,0,0.081,3,2,Sales Executive,2,Married,Medium Income,0.03698,0.1,Y,1,20,3,1,80,0,2,3,0.08,0.07
34,0,Travel_Rarely,0.0829,Human Resources,0.03,2,Human Resources,1,847,3,1,0.088,3,1,Human Resources,4,Married,Medium Income,0.02243,0.0,Y,0,19,3,3,80,1,1,1,0.03,0.0
26,1,Travel_Frequently,0.0887,Research & Development,0.05,2,Medical,1,848,3,0,0.088,2,1,Research Scientist,3,Married,Low Income,0.20898,0.1,Y,1,14,3,1,80,1,2,3,0.08,0.01
27,0,Non-Travel,0.0443,Research & Development,0.03,3,Medical,1,850,4,1,0.05,3,1,Research Scientist,4,Married,Low Income,0.16571,0.1,Y,0,11,3,3,80,3,6,2,0.0,0.0
51,0,Travel_Rarely,0.1318,Sales,0.26,4,Marketing,1,851,1,0,0.066,3,4,Manager,3,Married,High Income,0.05594,0.2,Y,0,14,3,3,80,1,2,2,0.2,0.04
44,0,Travel_Rarely,0.0625,Research & Development,0.04,3,Medical,1,852,4,1,0.05,3,2,Healthcare Representative,2,Single,Medium Income,0.05197,0.9,Y,0,12,3,4,80,0,2,2,0.05,0.02
25,0,Travel_Rarely,0.018,Research & Development,0.02,1,Medical,1,854,1,1,0.065,4,1,Research Scientist,1,Single,Low Income,0.21632,0.7,Y,0,13,3,3,80,0,3,2,0.04,0.0
33,0,Travel_Rarely,0.0586,Sales,0.01,3,Medical,1,855,1,1,0.048,4,2,Sales Executive,1,Divorced,Medium Income,0.21816,0.1,Y,0,22,3,1,80,1,5,3,0.09,0.0
35,0,Travel_Rarely,0.1343,Research & Development,0.27,1,Medical,1,856,3,0,0.053,2,1,Research Scientist,1,Single,Low Income,0.17852,0.1,Y,0,11,3,4,80,0,3,2,0.06,0.01
36,0,Travel_Rarely,0.0928,Sales,0.01,2,Life Sciences,1,857,2,1,0.056,3,2,Sales Executive,4,Married,Medium Income,0.02823,0.1,Y,1,14,3,4,80,1,1,2,0.18,0.04
32,0,Travel_Rarely,0.0117,Sales,0.13,4,Life Sciences,1,859,2,1,0.073,3,2,Sales Executive,4,Divorced,Medium Income,0.0925,0.2,Y,0,11,3,3,80,1,3,2,0.05,0.0
30,0,Travel_Frequently,0.1012,Research & Development,0.05,4,Life Sciences,1,861,2,1,0.075,2,1,Research Scientist,4,Divorced,Medium Income,0.02373,0.9,Y,0,12,3,2,80,1,3,2,0.05,0.0
53,0,Travel_Rarely,0.0661,Sales,0.07,2,Marketing,1,862,1,0,0.078,2,3,Sales Executive,4,Married,High Income,0.20715,0.7,Y,1,18,3,4,80,1,3,3,0.05,0.0
45,0,Travel_Rarely,0.093,Sales,0.09,3,Marketing,1,864,4,1,0.074,3,3,Sales Executive,1,Divorced,High Income,0.19239,0.4,Y,1,12,3,3,80,1,2,3,0.05,0.0
32,0,Travel_Rarely,0.0638,Research & Development,0.08,2,Medical,1,865,3,0,0.091,4,2,Research Scientist,3,Married,Medium Income,0.22162,0.5,Y,0,12,3,3,80,1,3,2,0.05,0.01
52,0,Travel_Frequently,0.089,Research & Development,0.25,4,Medical,1,867,3,0,0.081,2,4,Manufacturing Director,4,Married,High Income,0.19028,0.3,Y,0,22,3,3,80,0,3,3,0.09,0.0
37,0,Travel_Rarely,0.0342,Sales,0.16,4,Marketing,1,868,4,1,0.066,2,2,Sales Executive,3,Divorced,Medium Income,0.24558,0.4,Y,0,19,3,4,80,2,2,3,0.01,0.0
28,0,Travel_Rarely,0.1169,Human Resources,0.08,2,Medical,1,869,2,1,0.063,2,1,Human Resources,4,Divorced,Medium Income,0.23965,0.1,Y,0,13,3,4,80,1,6,3,0.05,0.0
22,0,Travel_Rarely,0.123,Research & Development,0.01,2,Life Sciences,1,872,4,1,0.033,2,2,Manufacturing Director,4,Married,Medium Income,0.19146,0.6,Y,0,22,3,1,80,2,2,1,0.02,0.02
44,0,Travel_Rarely,0.0986,Research & Development,0.08,4,Life Sciences,1,874,1,1,0.062,4,1,Laboratory Technician,4,Married,Low Income,0.05044,0.2,Y,1,24,3,3,80,1,2,2,0.03,0.0
42,0,Travel_Frequently,0.1271,Research & Development,0.02,1,Medical,1,875,2,1,0.035,3,1,Research Scientist,4,Single,Low Income,0.09068,0.5,Y,1,14,3,4,80,0,2,3,0.02,0.02
36,0,Travel_Rarely,0.1278,Human Resources,0.08,3,Life Sciences,1,878,1,1,0.077,2,1,Human Resources,1,Married,Low Income,0.08635,0.0,Y,0,21,3,3,80,0,3,3,0.05,0.0
25,0,Travel_Rarely,0.0141,Sales,0.03,1,Other,1,879,3,1,0.098,3,2,Sales Executive,1,Married,Medium Income,0.14363,0.1,Y,1,18,3,4,80,0,3,3,0.05,0.0
35,0,Travel_Rarely,0.0607,Research & Development,0.09,3,Life Sciences,1,880,4,0,0.066,2,3,Manufacturing Director,3,Married,High Income,0.23457,0.1,Y,1,20,3,2,80,1,2,3,0.17,0.05
35,1,Travel_Frequently,0.013,Research & Development,0.25,4,Life Sciences,1,881,4,0,0.096,3,1,Research Scientist,2,Divorced,Low Income,0.16612,0.1,Y,1,19,3,1,80,1,3,2,0.1,0.07
32,0,Non-Travel,0.03,Research & Development,0.01,3,Life Sciences,1,882,4,1,0.061,3,1,Laboratory Technician,4,Divorced,Low Income,0.09148,0.0,Y,0,12,3,2,80,1,2,3,0.03,0.0
25,0,Travel_Rarely,0.0583,Sales,0.04,1,Marketing,1,885,3,1,0.087,2,2,Sales Executive,1,Married,Medium Income,0.18154,0.1,Y,0,12,3,1,80,0,1,4,0.05,0.0
49,0,Travel_Rarely,0.1418,Research & Development,0.01,3,Technical Degree,1,887,3,0,0.036,3,1,Research Scientist,1,Married,Low Income,0.10554,0.2,Y,0,16,3,2,80,1,2,3,0.04,0.0
24,0,Non-Travel,0.1269,Research & Development,0.04,1,Life Sciences,1,888,1,1,0.046,2,1,Laboratory Technician,4,Married,Low Income,0.10778,0.0,Y,0,17,3,4,80,0,2,2,0.05,0.03
32,0,Travel_Frequently,0.0379,Sales,0.05,2,Life Sciences,1,889,2,1,0.048,3,2,Sales Executive,2,Married,Medium Income,0.08891,0.1,Y,0,14,3,4,80,1,3,3,0.1,0.05
38,0,Travel_Rarely,0.0395,Sales,0.09,3,Marketing,1,893,2,1,0.098,2,1,Sales Representative,2,Married,Low Income,0.12102,0.0,Y,0,19,3,4,80,1,3,3,0.02,0.01
42,0,Travel_Rarely,0.1265,Research & Development,0.03,3,Life Sciences,1,894,3,0,0.095,4,2,Laboratory Technician,4,Married,Medium Income,0.23726,0.2,Y,1,13,3,2,80,1,1,2,0.05,0.01
31,0,Travel_Rarely,0.1222,Research & Development,0.11,4,Life Sciences,1,895,4,1,0.048,3,1,Research Scientist,4,Married,Low Income,0.14871,0.3,Y,1,19,3,2,80,1,2,3,0.06,0.0
29,1,Travel_Rarely,0.0341,Sales,0.01,3,Medical,1,896,2,0,0.048,2,1,Sales Representative,3,Divorced,Low Income,0.23522,0.6,Y,1,19,3,3,80,3,3,3,0.03,0.0
53,0,Travel_Rarely,0.0868,Sales,0.08,3,Marketing,1,897,1,1,0.073,3,4,Sales Executive,4,Married,High Income,0.22789,0.5,Y,0,14,3,3,80,1,3,3,0.02,0.02
35,0,Travel_Rarely,0.0672,Research & Development,0.25,3,Technical Degree,1,899,4,1,0.078,2,3,Manufacturing Director,2,Married,High Income,0.09129,0.3,Y,0,16,3,1,80,0,2,3,0.13,0.04
37,0,Travel_Frequently,0.1231,Sales,0.21,2,Medical,1,900,3,0,0.054,3,1,Sales Representative,4,Married,Low Income,0.21222,0.5,Y,0,15,3,2,80,1,3,3,0.05,0.0
53,0,Travel_Rarely,0.0102,Research & Development,0.23,4,Life Sciences,1,901,4,0,0.072,3,4,Research Director,4,Single,High Income,0.20206,0.6,Y,0,18,3,3,80,0,0,3,0.12,0.03
43,0,Travel_Frequently,0.0422,Research & Development,0.01,3,Life Sciences,1,902,4,0,0.033,3,2,Healthcare Representative,4,Married,Medium Income,0.21782,0.4,Y,0,13,3,2,80,1,2,2,0.05,0.02
47,0,Travel_Rarely,0.0249,Sales,0.02,2,Marketing,1,903,3,0,0.035,3,2,Sales Executive,4,Married,Medium Income,0.17783,0.0,Y,1,22,3,1,80,1,2,3,0.07,0.07
37,0,Non-Travel,0.1252,Sales,0.19,2,Medical,1,904,1,1,0.032,3,3,Sales Executive,2,Single,High Income,0.04814,0.1,Y,1,13,3,4,80,0,2,3,0.1,0.0
50,0,Non-Travel,0.0881,Research & Development,0.02,4,Life Sciences,1,905,1,1,0.098,3,4,Manager,1,Divorced,High Income,0.04544,0.1,Y,0,11,3,4,80,1,3,3,0.27,0.12
39,0,Travel_Rarely,0.1383,Human Resources,0.02,3,Life Sciences,1,909,4,0,0.042,2,2,Human Resources,4,Married,Medium Income,0.0779,0.8,Y,0,11,3,3,80,2,2,3,0.05,0.0
33,0,Travel_Rarely,0.1075,Human Resources,0.03,2,Human Resources,1,910,4,1,0.057,3,1,Human Resources,2,Divorced,Low Income,0.2265,0.3,Y,1,11,3,3,80,1,4,4,0.04,0.0
32,1,Travel_Rarely,0.0374,Research & Development,0.25,4,Life Sciences,1,911,1,1,0.087,3,1,Laboratory Technician,4,Single,Low Income,0.18016,0.1,Y,1,24,3,3,80,0,2,1,0.01,0.0
29,0,Travel_Rarely,0.1086,Research & Development,0.07,1,Medical,1,912,1,0,0.062,2,1,Laboratory Technician,4,Divorced,Low Income,0.06054,0.6,Y,0,14,3,3,80,3,5,3,0.04,0.0
